base_word,rhyme_candidate,score
loopach,roztopach,1
loopach,laicyzmu,0
loopach,lubczykom,0
loopami,kolorami,1
loopami,koronami,1
loopami,luzowaliby,0
loopami,listwującej,0
looping,doping,1
looping,smoking,1
looping,leguna,0
looping,liliowsze,0
loopowi,doktorowi,1
loopowi,honorowi,1
loopowi,liskowianinowi,0
loopowi,litoklazowi,0
lopolit,Światowid,1
lopolit,Detroit,1
lopolit,lękał,0
lopolit,laleczce,0
loranem,bocianem,1
loranem,kolanem,1
loranem,lampiąc,0
loranem,litościach,0
loranie,bocianie,1
loranie,dodanie,1
loranie,logoterapeutach,0
loranie,lokalna,0
loranom,dworzanom,1
loranom,poganom,1
loranom,laksystyczna,0
loranom,labiedzi,0
loranów,bogaczów,1
loranów,chojraków,1
loranów,litografujże,0
loranów,latarniane,0
lordach,hordach,1
lordach,mordach,1
lordach,lędźwianami,0
lordach,lutniociągach,0
lordami,biodrami,1
lordami,blokami,1
lordami,liparyty,0
lordami,limburgitowi,0
lordowi,borowi,1
lordowi,domowi,1
lordowi,lottomaty,0
lordowi,leucyn,0
lordoza,powroza,1
lordoza,choroba,1
lordoza,licencjonowałam,0
lordoza,limska,0
lordozą,chorobą,1
lordozą,dobrocią,1
lordozą,landyjska,0
lordozą,lojalnościowego,0
lordozę,chorobę,1
lordozę,dochodzę,1
lordozę,lubaskiej,0
lordozę,leasingujących,0
lordozo,godzono,1
lordozo,gromowo,1
lordozo,listeriach,0
lordozo,lubartowska,0
lordozy,obozy,1
lordozy,powozy,1
lordozy,leżakowałbym,0
lordozy,lawowaną,0
lordzie,bondzie,1
lordzie,dojdzie,1
lordzie,luknęłaby,0
lordzie,lilioworóżowemu,0
lorenca,morderca,1
lorenca,pochlebca,1
lorenca,lancerowi,0
lorenca,legawym,0
lorence,dżokejce,1
lorence,kolebce,1
lorence,lukrowanemu,0
lorence,lichenologiczni,0
lorencu,dzwoneczku,1
lorencu,kodeksu,1
lorencu,legitymizującej,0
lorencu,litografujcież,0
lorensu,kodeksu,1
lorensu,kompleksu,1
lorensu,lotniarzami,0
lorensu,lewackich,0
lorensy,kompleksy,1
lorensy,nonsensy,1
lorensy,leszczynie,0
lorensy,leciusi,0
loretce,dżokejce,1
loretce,kolebce,1
loretce,leniwiejących,0
loretce,libracji,0
loretek,odsetek,1
loretek,bochenek,1
loretek,literek,0
loretek,laminaranu,0
loretka,bochenka,1
loretka,Bożenka,1
loretka,lataczom,0
loretka,literałami,0
loretką,dżokejską,1
loretką,kolebką,1
loretką,logopedio,0
loretką,listwujecie,0
loretkę,cholewkę,1
loretkę,kolebkę,1
loretkę,leźcie,0
loretkę,licencjonować,0
loretki,bochenki,1
loretki,bocheński,1
loretki,legitymujemy,0
loretki,lotniskowcu,0
loretko,koleżko,1
loretko,piosenko,1
loretko,leżącemu,0
loretko,letejskiego,0
lorgnon,fronton,1
lorgnon,kordon,1
lorgnon,lubaszce,0
lorgnon,laryngologij,0
lorkach,domkach,1
lorkach,dzwonkach,1
lorkach,laserowym,0
lorkach,lizak,0
lorkami,biodrami,1
lorkami,blokami,1
lorkami,litowcu,0
lorkami,leniwiałby,0
lorneta,kometa,1
lorneta,korweta,1
lorneta,lufcik,0
lorneta,liotropowe,0
lornetą,kometą,1
lornetą,monetą,1
lornetą,legatami,0
lornetą,lapnęli,0
lornetę,kometę,1
lornetę,monetę,1
lornetę,liczb,0
lornetę,laserówkowych,0
lorneto,poeto,1
lorneto,kobieto,1
lorneto,liwami,0
lorneto,luteranizmów,0
lornety,klozety,1
lornety,komety,1
lornety,lepiłbyś,0
lornety,lobbowała,0
lornion,fronton,1
lornion,kordon,1
lornion,laleczko,0
lornion,litoglifikami,0
losować,chorować,1
losować,gotować,1
losować,ledziutki,0
losować,lewatywę,0
losował,chorował,1
losował,dworował,1
losował,lepidodendronu,0
losował,liderowałam,0
losowań,obcowań,1
losowań,zwiastowań,1
losowań,lejowe,0
losowań,lebiegą,0
losowca,dozorca,1
losowca,grobowca,1
losowca,laplasjanom,0
losowca,listewkach,0
losowce,dorotce,1
losowce,dorożce,1
losowce,leciałbyś,0
losowce,lututowską,0
losowcu,grobowcu,1
losowcu,lodowcu,1
losowcu,libidinalnego,0
losowcu,lędziniany,0
losowcy,dozorcy,1
losowcy,obrońcy,1
losowcy,ladyńskich,0
losowcy,lekkusieńko,0
losowej,blogowej,1
losowej,brzozowej,1
losowej,lunaparkach,0
losowej,lipszczanek,0
losowym,bordowym,1
losowym,brzozowym,1
losowym,laufrujących,0
losowym,lewactwom,0
losując,folgując,1
losując,gotując,1
losując,lekkostopowa,0
losując,lamajskimi,0
losujmy,gotujmy,1
losujmy,obróćmy,1
losujmy,lekkonogim,0
losujmy,locom,0
losujże,obróćże,1
losujże,pozwólże,1
losujże,legalniejszego,0
losujże,lori,0
loszkom,przodkom,1
loszkom,schodkom,1
loszkom,licytantkami,0
loszkom,lagrowców,0
loszków,bożków,1
loszków,domków,1
loszków,lekkiemu,0
loszków,lupowymi,0
loteria,kolekcja,1
loteria,komedia,1
loteria,landszaftom,0
loteria,laufrującą,0
loterią,Florencją,1
loterią,komedią,1
loterią,liczkowym,0
loterią,landtingi,0
loterie,cholewie,1
loterie,golemie,1
loterie,lęgnę,0
loterie,lejca,0
loterię,kolekcję,1
loterię,komedię,1
loterię,luminofarbo,0
loterię,ligul,0
loterii,komedii,1
loterii,koterii,1
loterii,liznęlibyśmy,0
loterii,lumpujże,0
loterio,kolejno,1
loterio,koleżko,1
loterio,leninowska,0
loterio,leptosomem,0
loteryj,obejrzyj,1
loteryj,obetrzyj,1
loteryj,lichnowskiego,0
loteryj,leszczyną,0
lotionu,frontonu,1
lotionu,kordonu,1
lotionu,ligustrowcu,0
lotionu,liternikami,0
lotiony,skrojony,1
lotiony,stropiony,1
lotiony,lamowałabyś,0
lotiony,lolit,0
lotkach,domkach,1
lotkach,dzwonkach,1
lotkach,leśnieńska,0
lotkach,leciutkiemu,0
lotkami,biodrami,1
lotkami,blokami,1
lotkami,lękowymi,0
lotkami,liofilizowaliby,0
lotkiem,blokiem,1
lotkiem,bogiem,1
lotkiem,laurowata,0
lotkiem,litografujący,0
lotkowi,borowi,1
lotkowi,domowi,1
lotkowi,leniałam,0
lotkowi,lignomerowy,0
lotnego,bocznego,1
lotnego,bosego,1
lotnego,lumpeksowi,0
lotnego,lustrzarz,0
lotnemu,bosemu,1
lotnemu,bożemu,1
lotnemu,lubomierskich,0
lotnemu,luddyzmowi,0
lotnica,dzwonnica,1
lotnica,gromnica,1
lotnica,liściożernemu,0
lotnica,laurowatych,0
lotnicą,gromnicą,1
lotnicą,kostnicą,1
lotnicą,legnięciem,0
lotnicą,lobbowaną,0
lotnice,donice,1
lotnice,gromnice,1
lotnice,lepujący,0
lotnice,likowała,0
lotnicę,Monicę,1
lotnicę,rocznicę,1
lotnicę,lucerniański,0
lotnicę,lędyczeckich,0
lotnico,dzwonnico,1
lotnico,woźnico,1
lotnico,lusakijkach,0
lotnico,luminalach,0
lotnicy,donicy,1
lotnicy,dzwonnicy,1
lotnicy,laptopom,0
lotnicy,luzytańskie,0
lotnika,chodnika,1
lotnika,dzwonnika,1
lotnika,laryngofonowy,0
lotnika,lidzbarczanin,0
lotniki,chodniki,1
lotniki,koniki,1
lotniki,leksykalizujesz,0
lotniki,latynizmy,0
lotniku,chodniku,1
lotniku,koniku,1
lotniku,lilongwejka,0
lotniku,lodospadu,0
lotniom,stopniom,1
lotniom,opcjom,1
lotniom,lawirować,0
lotniom,legawcami,0
lotnisk,ognisk,1
lotnisk,odcisk,1
lotnisk,loft,0
lotnisk,lodownikiem,0
lotność,godność,1
lotność,hojność,1
lotność,lambrekinem,0
lotność,lancknechta,0
lotnych,bocznych,1
lotnych,dolnych,1
lotnych,lubieńskim,0
lotnych,leszczynowców,0
lotnymi,bocznymi,1
lotnymi,bosymi,1
lotnymi,lubowidzku,0
lotnymi,lekkośrednią,0
lotokot,samolot,1
lotokot,Sherwood,1
lotokot,lintery,0
lotokot,licytantowi,0
lotosem,kosmosem,1
lotosem,ociosem,1
lotosem,librewilko,0
lotosem,liptowskim,0
lotosie,gosposie,1
lotosie,kosmosie,1
lotosie,latynizowałem,0
lotosie,lokacyjnych,0
lotosom,doktorom,1
lotosom,osobom,1
lotosom,lassalizmami,0
lotosom,leasingujcież,0
lotosów,dochodów,1
lotosów,dowodów,1
lotosów,licowaliśmy,0
lotosów,logowaną,0
lotusem,bonusem,1
lotusem,obrusem,1
lotusem,lawowałeś,0
lotusem,licyjskiemu,0
lotusie,korpusie,1
lotusie,obrusie,1
lotusie,leptomach,0
lotusie,luliberyna,0
lotusom,pokusom,1
lotusom,odczuciom,1
lotusom,larendogrom,0
lotusom,luniętym,0
lotusów,bambusów,1
lotusów,dzikusów,1
lotusów,listewkowatemu,0
lotusów,losowania,0
lowelas,kordelas,1
lowelas,galeas,1
lowelas,lisiczka,0
lowelas,lefebryści,0
lozance,dostawce,1
lozance,gromadce,1
lozance,lesbom,0
lozance,litografią,0
lozanek,kochanek,1
lozanek,poranek,1
lozanek,ludikowsku,0
lozanek,lagoskie,0
lozanka,brodawka,1
lozanka,goplańska,1
lozanka,longplayem,0
lozanka,lądowali,0
lozanką,kochanką,1
lozanką,kowalską,1
lozanką,laseroterapię,0
lozanką,letkiewicza,0
lozankę,brodawkę,1
lozankę,gromadkę,1
lozankę,lokowsku,0
lozankę,landolecie,0
lozanki,brodawki,1
lozanki,dobrzański,1
lozanki,lodkowi,0
lozanki,literalnych,0
lozanko,brodawko,1
lozanko,kochanko,1
lozanko,lichnowskiemu,0
lozanko,lotnik,0
lożowej,blogowej,1
lożowej,brzozowej,1
lożowej,lakierowniach,0
lożowej,legnę,0
lożowym,bordowym,1
lożowym,brzozowym,1
lożowym,lutnistko,0
lożowym,linijkom,0
lśniąca,kpiąca,1
lśniąca,śniąca,1
lśniąca,lodołamaczu,0
lśniąca,lekkościom,0
lśniącą,śpiącą,1
lśniącą,piątą,1
lśniącą,lubiane,0
lśniącą,lokatiwach,0
lśniące,brzmiące,1
lśniące,drwiące,1
lśniące,luterski,0
lśniące,ludwińskie,0
lśniąco,drwiąco,1
lśniąco,rączo,1
lśniąco,latakijce,0
lśniąco,lycrę,0
lśniący,brzmiący,1
lśniący,drwiący,1
lśniący,lizingowałaby,0
lśniący,lesedram,0
lśnicie,gnicie,1
lśnicie,bicie,1
lśnicie,litoglifikę,0
lśnicie,latencjami,0
lśnijmy,zniszczmy,1
lśnijmy,filmy,1
lśnijmy,ludwisarskiego,0
lśnijmy,lapisowałaś,0
lśnijże,filtrze,1
lśnijże,kimże,1
lśnijże,lurowatym,0
lśnijże,laskarzów,0
lśniłam,piłam,1
lśniłam,śniłam,1
lśniłam,liftowany,0
lśniłam,liliowatych,0
lśniłaś,śniłaś,1
lśniłaś,karmiłaś,1
lśniłaś,lago,0
lśniłaś,laserówkowi,0
lśniłby,by,1
lśniłby,bzy,1
lśniłby,lublinieckimi,0
lśniłby,lamentując,0
lśniłem,biłem,1
lśniłem,iłem,1
lśniłem,lizusującej,0
lśniłem,lagą,0
lśniłeś,śniłeś,1
lśniłeś,znikłeś,1
lśniłeś,lantanowców,0
lśniłeś,likwidowałbyś,0
lśniono,bono,1
lśniono,grono,1
lśniono,limnigrafowi,0
lśniono,laicyzowałaś,0
luandce,dmuchawce,1
luandce,huśtawce,1
luandce,luknął,0
luandce,lupinin,0
luandek,upadek,1
luandek,fujarek,1
luandek,lodziarniach,0
luandek,leukoestru,0
luandka,dwunastka,1
luandka,furmanka,1
luandka,lewicowałyście,0
luandka,lubaweckich,0
luandką,kucharką,1
luandką,murarską,1
luandką,liotropowy,0
luandką,landgrafowie,0
luandkę,huśtawkę,1
luandkę,kucharkę,1
luandkę,likowani,0
luandkę,lancknechtów,0
luandki,buraczki,1
luandki,czubatki,1
luandki,lutniociągom,0
luandki,licytanci,0
luandko,kuglarsko,1
luandko,ubranko,1
luandko,ległby,0
luandko,leśniczostwo,0
lubarda,musztarda,1
lubarda,szuflada,1
lubarda,lararium,0
lubarda,lituanizowań,0
lubardy,musztardy,1
lubardy,butady,1
lubardy,laicyzowaliśmy,0
lubardy,lakowałyście,0
lubascy,szubrawcy,1
lubascy,próżniacy,1
lubascy,ludnych,0
lubascy,lewicówom,0
lubaska,dwunastka,1
lubaska,furmanka,1
lubaska,leniliście,0
lubaska,lustrz,0
lubaską,kucharką,1
lubaską,murarską,1
lubaską,lizergowe,0
lubaską,lwimi,0
lubaski,buraczki,1
lubaski,czubatki,1
lubaski,lamujące,0
lubaski,lubującym,0
lubasku,upadku,1
lubasku,ustanku,1
lubasku,lutowanych,0
lubasku,lutowanie,0
lubcież,mówcież,1
lubcież,róbcież,1
lubcież,lokatorem,0
lubcież,labelistami,0
lubczyk,puszczyk,1
lubczyk,tuńczyk,1
lubczyk,lachowskiego,0
lubczyk,lennictwem,0
lubeccy,królewscy,1
lubeccy,dubelty,1
lubeccy,lejbikowatych,0
lubeccy,lansady,0
lubecka,brunetka,1
lubecka,butelka,1
lubecka,liftami,0
lubecka,lizosomie,0
lubecką,butelką,1
lubecką,chusteczką,1
lubecką,ległem,0
lubecką,lustrzarzami,0
lubecki,bluzeczki,1
lubecki,brukselski,1
lubecki,logistą,0
lubecki,lusacką,0
lubecku,królewsku,1
lubecku,kuferku,1
lubecku,luzowało,0
lubecku,lwowscy,0
luberna,subtelna,1
luberna,ucieszna,1
luberna,legitymizujcie,0
luberna,lisiurce,0
luberną,królewną,1
luberną,kuchenną,1
luberną,leniwsi,0
luberną,limitującą,0
lubernę,królewnę,1
lubernę,ucieknę,1
lubernę,lentexach,0
lubernę,lekkoatletach,0
luberno,królewno,1
luberno,córeczko,1
luberno,legitymizacjo,0
luberno,lizogeniom,0
luberny,kuchenny,1
luberny,ówczesny,1
luberny,loteryjnego,0
luberny,lobbowaniom,0
lubiana,gówniana,1
lubiana,Juliana,1
lubiana,leszowałyśmy,0
lubiana,luftuje,0
lubianą,rumianą,1
lubianą,drucianą,1
lubianą,limoterapia,0
lubianą,leniwiałyby,0
lubiane,gówniane,1
lubiane,rumiane,1
lubiane,labowałybyśmy,0
lubiane,licencjatem,0
lubiani,ubrani,1
lubiani,ulani,1
lubiani,liczna,0
lubiani,lunulę,0
lubiano,fujaro,1
lubiano,hulano,1
lubiano,lubomskiego,0
lubiano,litomancję,0
lubiany,rumiany,1
lubiany,burzany,1
lubiany,lubscy,0
lubiany,larwy,0
lubiąca,mówiąca,1
lubiąca,szumiąca,1
lubiąca,lakkolitom,0
lubiąca,lackiej,0
lubiącą,mówiącą,1
lubiącą,szumiącą,1
lubiącą,laufrowałbym,0
lubiącą,lupinozie,0
lubiące,chrupiące,1
lubiące,czujące,1
lubiące,liwiankami,0
lubiące,labiryntowca,0
lubiący,czujący,1
lubiący,dudniący,1
lubiący,linczowanych,0
lubiący,lonżowali,0
lubiccy,górnicy,1
lubiccy,gruźlicy,1
lubiccy,lapońskie,0
lubiccy,liściowatym,0
lubicie,kupicie,1
lubicie,mówicie,1
lubicie,liniowałybyście,0
lubicie,leasingowania,0
lubicka,guziczka,1
lubicka,króliczka,1
lubicka,lubuję,0
lubicka,lokantom,0
lubicką,uliczką,1
lubicką,umilkną,1
lubicką,lemoniadowa,0
lubicką,lamowałyście,0
lubicki,Czubiński,1
lubicki,guziczki,1
lubicki,lemowska,0
lubicki,locusu,0
lubicku,króliczku,1
lubicku,ucisku,1
lubicku,lubiąskiemu,0
lubicku,limfografiom,0
lubieni,rumieni,1
lubieni,skupieni,1
lubieni,letargizowanej,0
lubieni,lodowanych,0
lubiłam,budziłam,1
lubiłam,mówiłam,1
lubiłam,larariom,0
lubiłam,labrze,0
lubiłaś,mówiłaś,1
lubiłaś,rzuciłaś,1
lubiłaś,lichtarzowego,0
lubiłaś,licznie,0
lubiłby,kupiłby,1
lubiłby,wrzuciłby,1
lubiłby,libertowana,0
lubiłby,lubeczaninie,0
lubiłem,budziłem,1
lubiłem,kupiłem,1
lubiłem,liściowatego,0
lubiłem,linczowałem,0
lubiłeś,mówiłeś,1
lubiłeś,zbudziłeś,1
lubiłeś,logarytmowałyby,0
lubiłeś,ludobójczemu,0
lubiona,kupiona,1
lubiona,skupiona,1
lubiona,liszką,0
lubiona,lusakijczyków,0
lubioną,kupioną,1
lubioną,skupioną,1
lubioną,limesów,0
lubioną,lizuskę,0
lubione,kupione,1
lubione,skupione,1
lubione,lodowicy,0
lubione,leserowalibyśmy,0
lubiono,kupiono,1
lubiono,mówiono,1
lubiono,lureksach,0
lubiono,lewarkami,0
lubiony,bruliony,1
lubiony,kupiony,1
lubiony,logogryfy,0
lubiony,luftująca,0
lublina,Puszkina,1
lublina,ruina,1
lublina,luandzcy,0
lublina,lazarysta,0
lubliny,Lupiny,1
lubliny,rubiny,1
lubliny,leżni,0
lubliny,lennymi,0
lubości,czujności,1
lubości,grubości,1
lubości,lamentuję,0
lubości,lubyczańsku,0
lubować,budować,1
lubować,królować,1
lubować,laktobakcyliną,0
lubować,lombardowa,0
lubował,budował,1
lubował,buntował,1
lubował,lagrowcu,0
lubował,liwr,0
lubowań,obcowań,1
lubowań,zwiastowań,1
lubowań,lonżowałbym,0
lubowań,lansowanej,0
lubryce,cukrzyce,1
lubryce,muzyce,1
lubryce,lidzką,0
lubryce,lizusowy,0
lubryka,muzyka,1
lubryka,puszczyka,1
lubryka,litoglifią,0
lubryka,likopodium,0
lubryką,muzyką,1
lubryką,czupryną,1
lubryką,lamprofirowego,0
lubryką,lansjerskimi,0
lubrykę,muzykę,1
lubrykę,rubrykę,1
lubrykę,likwidacyjnemu,0
lubrykę,logopedą,0
lubryki,kluczyki,1
lubryki,kucyki,1
lubryki,lamentacje,0
lubryki,logografów,0
lubryko,muzyko,1
lubryko,buczyno,1
lubryko,lepową,0
lubryko,lokajski,0
lubskie,bubie,1
lubskie,chlupie,1
lubskie,lędzinianką,0
lubskie,lewoskrętną,0
lubskim,krótkim,1
lubskim,ludzkim,1
lubskim,latawcowych,0
lubskim,lajkonikom,0
lubszan,Duncan,1
lubszan,furman,1
lubszan,licencjonować,0
lubszan,lamentujcież,0
lubując,budując,1
lubując,buntując,1
lubując,lukarnię,0
lubując,lawy,0
lubujmy,spróbujmy,1
lubujmy,umówmy,1
lubujmy,logizującej,0
lubujmy,loopem,0
lubujże,spróbujże,1
lubujże,budujcie,1
lubujże,linierską,0
lubujże,laplasjanów,0
lubuscy,spróbujmy,1
lubuscy,uczuwszy,1
lubuscy,licujemy,0
lubuscy,liftująca,0
lubuska,chudziutka,1
lubuska,mundurka,1
lubuska,licytowałam,0
lubuska,litero,0
lubuską,buńczuczną,1
lubuską,budują,1
lubuską,leserowałaś,0
lubuską,logopedo,0
lubuski,burgundzki,1
lubuski,chudziutki,1
lubuski,lśniłybyśmy,0
lubuski,laicyzowały,0
lubusku,mundurku,1
lubusku,córusiu,1
lubusku,landwerystą,0
lubusku,lipieckie,0
lucerna,subtelna,1
lucerna,ucieszna,1
lucerna,lwowskiego,0
lucerna,lasowało,0
lucerną,królewną,1
lucerną,kuchenną,1
lucerną,logistyczną,0
lucerną,lachociągami,0
lucernę,królewnę,1
lucernę,ucieknę,1
lucernę,laszecki,0
lucernę,leszczynianki,0
lucerno,królewno,1
lucerno,córeczko,1
lucerno,lobambijskiej,0
lucerno,lututowskiemu,0
lucerny,kuchenny,1
lucerny,ówczesny,1
lucerny,logopediom,0
lucerny,leczniczą,0
lucyfer,player,1
lucyfer,Sawyer,1
lucyfer,ludowładztwom,0
lucyfer,lojolita,0
lucyper,lucyfer,1
lucyper,player,1
lucyper,lizałby,0
lucyper,limburski,0
luddyci,ukryci,1
luddyci,brudnymi,1
luddyci,limskimi,0
luddyci,legalizmów,0
luddyta,ukryta,1
luddyta,umyta,1
luddyta,lalkarzów,0
luddyta,lampkom,0
luddytą,ukrytą,1
luddytą,umytą,1
luddytą,lipolityczni,0
luddytą,lokatory,0
luddytę,czuprynę,1
luddytę,drużynę,1
luddytę,lateńską,0
luddytę,lunąwszy,0
luddyto,użyto,1
luddyto,buczyno,1
luddyto,liofilizowałby,0
luddyto,lansującego,0
luddyty,uchwyty,1
luddyty,ukryty,1
luddyty,licytatorek,0
luddyty,lichtarzową,0
luddyzm,freudyzm,1
luddyzm,futuryzm,1
luddyzm,litującym,0
luddyzm,lewoskrzydłowym,0
ludiach,skumbriach,1
ludiach,studiach,1
ludiach,lojalnościową,0
ludiach,ligałabym,0
ludiami,studiami,1
ludiami,studniami,1
ludiami,leksykalizacją,0
ludiami,lampownio,0
ludkach,bójkach,1
ludkach,chustkach,1
ludkach,literując,0
ludkach,lepowały,0
ludkami,biurkami,1
ludkami,butami,1
ludkami,lodenową,0
ludkami,laminaranach,0
ludkiem,brukiem,1
ludkiem,bruskiem,1
ludkiem,lunatykujący,0
ludkiem,lizynę,0
ludkowi,bólowi,1
ludkowi,duchowi,1
ludkowi,lalkarstwem,0
ludkowi,liściowy,0
ludlowa,budowa,1
ludlowa,burzowa,1
ludlowa,licealistki,0
ludlowa,legastenia,0
ludlowy,bluszczowy,1
ludlowy,budowy,1
ludlowy,literom,0
ludlowy,lennego,0
ludluma,kultura,1
ludluma,munsztuka,1
ludluma,latynoskiego,0
ludluma,lęgłby,0
ludlumy,kultury,1
ludlumy,mundury,1
ludlumy,lichawi,0
ludlumy,leliście,0
ludnego,brudnego,1
ludnego,bujnego,1
ludnego,lokatywom,0
ludnego,liczarek,0
ludnemu,butnemu,1
ludnemu,grubemu,1
ludnemu,lodzonemu,0
ludnemu,lizoformy,0
ludniej,bujniej,1
ludniej,cudniej,1
ludniej,liwskim,0
ludniej,labializują,0
ludność,czujność,1
ludność,duszność,1
ludność,lizerginowe,0
ludność,leserki,0
ludnych,brudnych,1
ludnych,bujnych,1
ludnych,linieję,0
ludnych,lambliami,0
ludnymi,brudnymi,1
ludnymi,burymi,1
ludnymi,lipicanerom,0
ludnymi,laicyzmy,0
ludojad,doktorat,1
ludojad,adwokat,1
ludojad,lipomie,0
ludojad,lasze,0
ludoman,grafoman,1
ludoman,błogostan,1
ludoman,lekcy,0
ludoman,lapońsku,0
ludowca,surowca,1
ludowca,uchodźca,1
ludowca,lutowanych,0
ludowca,lądują,0
ludowce,ulotce,1
ludowce,bulgoce,1
ludowce,lubionej,0
ludowce,leciutkiego,0
ludowcu,urobku,1
ludowcu,wujostwu,1
ludowcu,lizbonką,0
ludowcu,ludobójstwa,0
ludowcy,szturmowcy,1
ludowcy,uchodźcy,1
ludowcy,langustom,0
ludowcy,lutroforom,0
ludowej,biurowej,1
ludowej,brukowej,1
ludowej,lewostronnej,0
ludowej,lęgliście,0
ludowym,biurowym,1
ludowym,duchowym,1
ludowym,laminowania,0
ludowym,lues,0
ludwika,guzika,1
ludwika,kuchcika,1
ludwika,lubaszanin,0
ludwika,lęgniowiec,0
ludwiki,buciki,1
ludwiki,guziki,1
ludwiki,lennikach,0
ludwiki,leiwa,0
ludwiku,druciku,1
ludwiku,guziku,1
ludwiku,lizergowemu,0
ludwiku,lubaszany,0
ludyzmu,budynku,1
ludyzmu,ubytku,1
ludyzmu,lśniłybyśmy,0
ludyzmu,limanowianka,0
ludyzmy,górzysty,1
ludyzmy,muzyczny,1
ludyzmy,lechickościom,0
ludyzmy,lododziałem,0
ludzika,guzika,1
ludzika,kuchcika,1
ludzika,lidyt,0
ludzika,lapowałyśmy,0
ludziki,buciki,1
ludziki,guziki,1
ludziki,logizowały,0
ludziki,lanolinowej,0
ludziku,druciku,1
ludziku,guziku,1
ludziku,lokucyjnemu,0
ludziku,lasowskimi,0
ludziom,chmurom,1
ludziom,cudom,1
ludziom,lepidofit,0
ludziom,laicyzowani,0
ludzkie,bubie,1
ludzkie,chlupie,1
ludzkie,leiszmania,0
ludzkie,lodzilibyśmy,0
ludzkim,krótkim,1
ludzkim,wróblim,1
ludzkim,licencjobiorców,0
ludzkim,lustrzani,0
luesach,bufetach,1
luesach,kupletach,1
luesach,lewicując,0
luesach,lnianowłosego,0
luesami,butelkami,1
luesami,cukierkami,1
luesami,lawirowało,0
luesami,laufrowałam,0
luesowi,studentowi,1
luesowi,tunelowi,1
luesowi,lambadami,0
luesowi,latawcowi,0
luetycy,uderzymy,1
luetycy,uwierzymy,1
luetycy,lnianego,0
luetycy,litologiach,0
luetyka,człowieczyna,1
luetyka,ofensywa,1
luetyka,likwidacyjną,0
luetyka,lemoniadową,0
luetyki,kołnierzyki,1
luetyki,żołnierzyki,1
luetyki,lucyperku,0
luetyki,leszując,0
luetyku,biuletynu,1
luetyku,obiektywu,1
luetyku,lipolityczną,0
luetyku,lodziłaby,0
lufcika,guzika,1
lufcika,kuchcika,1
lufcika,legitymizująca,0
lufcika,liotropowy,0
lufciki,buciki,1
lufciki,guziki,1
lufciki,linczowałyby,0
lufciki,leniwienie,0
lufciku,druciku,1
lufciku,guziku,1
lufciku,letargiczne,0
lufciku,lastrykujecie,0
luffach,bójkach,1
luffach,burdach,1
luffach,lucyperowi,0
luffach,luwijskie,0
luffami,biurkami,1
luffami,butami,1
luffami,logatomy,0
luffami,lśniłaby,0
lufkach,bójkach,1
lufkach,chustkach,1
lufkach,lawową,0
lufkach,lignoz,0
lufkami,biurkami,1
lufkami,butami,1
lufkami,liderowemu,0
lufkami,lamentom,0
lufowej,biurowej,1
lufowej,brukowej,1
lufowej,lisimi,0
lufowej,liściopodobny,0
lufowym,biurowym,1
lufowym,duchowym,1
lufowym,lodowaciałby,0
lufowym,lunearnej,0
luftach,burtach,1
luftach,chustach,1
luftach,liposomowi,0
luftach,lechickością,0
luftami,biurkami,1
luftami,butami,1
luftami,lękliwą,0
luftami,literówkach,0
luftowi,bólowi,1
luftowi,duchowi,1
luftowi,linearyzację,0
luftowi,liczka,0
luftują,budują,1
luftują,buszują,1
luftują,lancetnik,0
luftują,lubonian,0
luftuje,buduje,1
luftuje,buntuje,1
luftuje,lipy,0
luftuje,lamella,0
luftuję,buduję,1
luftuję,funduję,1
luftuję,litotamnionach,0
luftuję,litomancja,0
lugerem,burgerem,1
lugerem,hummerem,1
lugerem,lordostwach,0
lugerem,literalnej,0
lugerom,któregom,1
lugerom,uśmiechom,1
lugerom,leningradkom,0
lugerom,legitymistkom,0
lugerów,numerów,1
lugerów,kupletów,1
lugerów,lejbikowatego,0
lugerów,lipometryczni,0
lugerze,burgerze,1
lugerze,hummerze,1
lugerze,lgnęłybyście,0
lugerze,lokowaniu,0
lugrach,futrach,1
lugrach,kufrach,1
lugrach,lamerem,0
lugrach,legitymizmie,0
lugrami,biurkami,1
lugrami,butami,1
lugrami,lekkusieńka,0
lugrami,leukopoezy,0
lugrowa,budowa,1
lugrowa,burzowa,1
lugrowa,liznęlibyśmy,0
lugrowa,lizoformem,0
lugrową,budową,1
lugrową,duchową,1
lugrową,laseczkowatym,0
lugrową,likwidowanym,0
lugrowe,biurowe,1
lugrowe,brukowe,1
lugrowe,lichtowałaś,0
lugrowe,listował,0
lugrowi,bólowi,1
lugrowi,duchowi,1
lugrowi,laktozuria,0
lugrowi,lawiną,0
lugrowy,bluszczowy,1
lugrowy,budowy,1
lugrowy,latencji,0
lugrowy,ludlumów,0
lugubre,budujcie,1
lugubre,kupujcie,1
lugubre,logowaniom,0
lugubre,loop,0
luidora,Hutchinsona,1
luidora,uciszona,1
luidora,lustracyj,0
luidora,lulce,0
luidory,rubinowy,1
luidory,monitory,1
luidory,likoforami,0
luidory,laserujący,0
luizytu,poliptyku,1
luizytu,prymitywu,1
luizytu,luzownikach,0
luizytu,lodospadom,0
luizyty,koniczyny,1
luizyty,oficyny,1
luizyty,labourzyście,0
luizyty,linowej,0
lukacie,dukacie,1
lukacie,hulacie,1
lukacie,laktoroli,0
